index,speaker,file,rec_date,ipu,prompt,word,time,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,c1_rel,c2_rel,voicing_start,voicing_end,voicing_duration,voiced_points,GONS,max,NOFF,NONS,peak1,peak2,c1_duration,c1_clos_duration,c1_vot,c1_rvoff,v1_duration,c2_duration,c2_clos_duration,v2_duration,v_v,word_duration,sentence_duration,language,gender,glottocode,item,ipa,c1,c1_phonation,vowel,anteropost,height,c2,c2_phonation,c2_place,speech_rate,speech_rate_c,f1,f2,f3,f0
14,it01,it01-014,29/11/2016 15:11:57,ipu_14,Dico putu lentamente,putu,35.999955,0.8101137301587329,2.4050797301587323,1.1301137301587332,1.5301137301587318,1.258142322902806,1.3689279378370216,1.4601137301587317,1.223628172735964,1.444217623885315,1.2583824263035703,1.3856932612947024,127.31083499113204,1,1.315,1.4155,1.42,1.408,1.3615,1.4535,128.02859274407297,93.51444257723074,34.75425356760642,145.2997651010577,110.78561493421546,91.18579232170988,75.28968604829345,70.00000000000028,201.97140725592533,399.9999999999986,1.5949659999999994,Italian,m,ital1282,17,putu,p,voiceless,u,back,high,t,voiceless,coronal,5.015780900658699,-0.4368001961478427,272.00019068811764,739.7778251908665,2300.6454590049184,119.78463204068024
15,it01,it01-015,29/11/2016 15:12:03,ipu_15,Dico bata lentamente,bata,38.715011,0.6226753990929694,2.172607399092975,0.9226753990929736,1.3026753990929691,1.002675399092972,1.1326753990929743,1.232675399092976,NA,1.2205067903170672,0.8693040838019642,1.145492124580912,276.18804077894777,1,NA,NA,NA,NA,NA,NA,79.9999999999983,NA,NA,NA,130.00000000000256,100.00000000000142,87.83139122409267,69.99999999999318,230.000000000004,379.99999999999545,1.5499320000000054,Italian,m,ital1282,5,bata,b,voiced,a,central,low,t,voiceless,coronal,5.16151676331605,-0.29106433349049166,727.2337040611444,1242.6100694255492,2258.548002386322,108.41708959402732
16,it01,it01-016,29/11/2016 15:12:08,ipu_16,Dico bucu lentamente,bucu,41.254966,0.7361451383220015,2.2060771383220015,0.9761451383219965,1.376145138321995,1.0807412838566108,1.1866678805919548,1.2961451383219966,NA,1.2507461939558908,0.9375781370803198,1.2103968914449088,272.81875436458904,2,NA,NA,NA,NA,NA,NA,104.5961455346145,NA,NA,NA,105.926596735344,109.4772577300418,64.07831336393599,79.9999999999983,215.4038544653858,399.9999999999986,1.469932,Italian,m,ital1282,23,buku,b,voiced,u,back,high,k,voiceless,velar,5.442428629351562,-0.01015246745498021,305.16648649023875,660.6549492029638,2332.913952370772,117.64650588066708
17,it01,it01-017,29/11/2016 15:12:13,ipu_17,Dico baca lentamente,baca,44.030023,0.6551477165532873,2.255056716553284,0.9951477165532908,1.3751477165532862,1.085147716553287,1.226010589542824,1.325147716553289,NA,1.2841255099026083,0.9412018075487754,1.2326759487381038,291.47414118932846,0,NA,NA,NA,NA,NA,NA,89.9999999999963,NA,NA,NA,140.86287298953692,99.13712701046506,58.114920359784605,49.99999999999716,240.000000000002,379.99999999999545,1.5999089999999967,Italian,m,ital1282,7,baka,b,voiced,a,central,low,k,voiceless,velar,5.000284391174758,-0.4522967056317837,732.3399479874056,1232.6912158511736,2253.350159548405,107.88590451488987
18,it01,it01-018,29/11/2016 15:12:19,ipu_18,Dico butu lentamente,butu,46.864989,0.7617690453514783,2.30172304535148,1.0317690453514743,1.441769045351478,1.1473114463006269,1.2726741158314423,1.3517690453514746,NA,1.3476295895300368,0.998261999250432,1.288151145269974,289.88914601954184,1,NA,NA,NA,NA,NA,NA,115.54240094915258,NA,NA,NA,125.36266953081564,79.09492952003205,74.95547369859423,90.00000000000341,204.4575990508477,410.0000000000037,1.5399540000000016,Italian,m,ital1282,21,butu,b,voiced,u,back,high,t,voiceless,coronal,5.19496036894608,-0.25762072786046186,272.7954786731878,705.1370490918936,2278.143204027993,116.06594208580864
19,it01,it01-019,29/11/2016 15:12:24,ipu_19,Dico bugu lentamente,bugu,49.624989,0.6192747142857158,2.2242177142857145,0.939274714285716,1.3592747142857178,1.0558967654997031,1.1754286131918832,1.2492747142857183,NA,1.2402740869941908,0.8973156267963981,1.5939424996360958,696.6268728396977,5,NA,NA,NA,NA,NA,NA,116.62205121398728,NA,NA,NA,119.53184769217984,73.84610109383516,64.84547380230765,109.99999999999945,193.377948786015,420.0000000000017,1.604942999999999,Italian,m,ital1282,24,bugu,b,voiced,u,back,high,g,voiced,velar,4.984600699214867,-0.467980397591675,289.6537861169997,703.8006984285673,2351.3313825697396,118.87876078709296
20,it01,it01-020,29/11/2016 15:12:30,ipu_20,Dico pudu lentamente,pudu,52.250023,0.5856239070294791,2.22049890702948,0.9356239070294804,1.335623907029479,1.0705814618589145,1.1852542913522228,1.2556239070294808,1.027120709015847,NA,1.071870781707197,1.5808362898173047,508.9655081101076,5,1.145,1.2215,1.226,1.214,1.1775,1.2565,134.95755482943397,91.49680198636644,44.75007269135012,158.13358233637587,114.67282949330836,70.36961567725797,NA,79.9999999999983,185.0424451705663,399.9999999999986,1.634875000000001,Italian,m,ital1282,18,pudu,p,voiceless,u,back,high,d,voiced,coronal,4.893340469454849,-0.5592406273516932,265.7486887452622,750.1742930106584,2440.451101240216,122.69182522900508
21,it01,it01-021,29/11/2016 15:12:36,ipu_21,Dico baga lentamente,baga,55.124989,0.8599549863945555,2.419908986394553,1.1699549863945575,1.509954986394554,1.259954986394554,1.3983858207543634,1.459954986394557,NA,1.4480540703373563,1.121565591923268,1.7783618378785977,656.7962459553296,5,NA,NA,NA,NA,NA,NA,89.9999999999963,NA,NA,NA,138.4308343598093,61.569165640193546,49.668249582992985,49.99999999999716,200.00000000000284,339.9999999999963,1.5599539999999976,Italian,m,ital1282,8,baga,b,voiced,a,central,low,g,voiced,velar,5.128356348969272,-0.3242247478372695,758.7943007396696,1276.7779911077396,2153.863682246716,110.07289513558818
22,it01,it01-022,29/11/2016 15:12:42,ipu_22,Dico pogo lentamente,pogo,57.864989,0.7671205192743784,2.362086519274378,1.1071205192743747,1.4871205192743773,1.2271205192743793,1.3554215645675214,1.427120519274375,1.221037427475217,1.4169601462108543,1.2133042645834529,1.742514462631097,529.2101980476442,5,1.251,1.3985,NA,1.385,1.3135,1.3135,120.00000000000456,113.91690820084222,-7.733162891764067,134.38413709230446,128.30104529314212,71.69895470685361,61.538581643333146,60.000000000002274,199.99999999999577,380.00000000000256,1.5949659999999994,Italian,m,ital1282,12,pogo,p,voiceless,o,back,mid,g,voiced,velar,5.015780900658699,-0.4368001961478427,558.095015829218,904.2841311047677,2213.43709607248,111.72518160728195
23,it01,it01-023,29/11/2016 15:12:47,ipu_23,Dico budu lentamente,budu,60.764989,0.7530162108843541,2.372925210884354,1.0730162108843544,1.473016210884353,1.194031329004524,1.326196624013761,1.393016210884355,NA,1.387126010027913,1.0342810295552498,1.7249591447611754,690.6781152059256,5,NA,NA,NA,NA,NA,NA,121.01511812016952,NA,NA,NA,132.16529500923713,66.81958687059364,60.92938601415199,79.9999999999983,198.98488187983077,399.9999999999986,1.6199089999999998,Italian,m,ital1282,22,budu,b,voiced,u,back,high,d,voiced,coronal,4.9385490172596125,-0.5140320795469293,264.782482886969,744.0659372205539,2348.959272315938,117.07146679767656
24,it01,it01-024,29/11/2016 15:12:53,ipu_24,Dico poto lentamente,poto,63.670023,0.7323359251700694,2.3872109251700735,1.0723359251700728,1.4723359251700645,1.182803151893005,1.3178836269402936,1.412335925170062,NA,1.3865770093076648,1.1840732532135732,1.317930699718352,133.8574465047788,0,1.196,1.3485,1.357,1.341,1.2985,1.4005,110.46722672293184,NA,NA,NA,135.08047504728893,94.45229822976842,68.69338236737121,60.000000000002274,229.53277327705737,399.9999999999915,1.654875000000004,Italian,m,ital1282,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal,4.834201979001423,-0.6183791178051186,536.7283018162652,806.7361628370609,2408.093083319096,111.01067385609213
25,it01,it01-025,29/11/2016 15:13:33,ipu_25,Dico pugu lentamente,pugu,66.984943,1.1563715714285792,2.716326571428582,1.4563715714285763,1.856371571428582,1.5763715714285809,1.6740626062759674,1.7663715714285786,1.5364914186846337,1.7331439422102335,1.5612084781223456,2.080556517111002,519.3480389886564,5,1.606,1.7055,1.711,1.697,1.6485,1.7705,120.00000000000456,80.11984725605714,24.717059437712187,137.5711875913339,97.6910348473865,92.30896515261122,59.08133593426612,90.00000000000341,189.99999999999773,400.0000000000057,1.5599550000000022,Italian,m,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar,5.12835306146651,-0.324228035340032,336.23969550258437,661.0776006469324,2356.1514893795265,128.89631841896508
26,it01,it01-026,29/11/2016 15:13:39,ipu_26,Dico pada lentamente,pada,69.304989,0.6087531723356108,2.163719172335604,0.9187531723355988,1.2887531723356034,1.0173541940497015,1.155350012136111,1.228753172335601,1.0031152737414146,NA,1.0131078951180454,1.529200803811521,516.0929086934756,5,NA,1.1925,1.197,1.184,1.1345,1.2285,98.6010217141029,84.36210140581579,9.992621376630815,152.23473839469648,137.99581808640937,73.40316019949,NA,60.000000000002274,211.39897828589935,370.00000000000455,1.5549659999999932,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,5.144807024719534,-0.3077740720870077,757.7060049164538,1226.139747734063,2177.975744482801,112.6856959307841
27,it01,it01-027,29/11/2016 15:13:44,ipu_27,Dico poco lentamente,poco,71.679955,0.4759640702947934,2.065986070294784,0.7959640702947866,1.1859640702947871,0.8959640702947809,1.0147824667767225,1.1259640702947848,0.8748989325319627,1.0771510657893515,0.893275093317965,1.0311056395004234,137.83054618245848,1,0.922,1.0685,1.075,1.057,0.9945,1.1195,99.99999999999432,78.93486223717616,18.37616078600224,139.88353424475974,118.8183964819416,111.1816035180624,62.36859901262903,60.000000000002274,230.000000000004,390.00000000000057,1.5900219999999905,Italian,m,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar,5.031376924344473,-0.421204172462069,565.2232108141945,901.3023651818822,2209.855515065756,118.28754514457596
28,it01,it01-028,29/11/2016 15:13:49,ipu_28,Dico pata lentamente,pata,74.28,0.5682539682539698,2.1981859682539664,0.9082539682539732,1.2882539682539689,1.0082539682539675,1.1332810619808529,1.2182539682539757,0.9989341222369036,1.214982722934053,1.0117285138375982,1.136985239942664,125.25672610506588,0,1.052,1.1745,1.181,1.166,1.1165,1.2185,99.99999999999432,90.68015398293028,12.794391600694732,134.34693974394918,125.02709372688514,84.97290627312282,81.70166095320042,69.99999999999318,210.00000000000796,379.99999999999545,1.6299319999999966,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal,4.9081802185612755,-0.5444008782452663,736.2560625010174,1195.080088865761,2157.3340816794316,109.73059120915634
29,it01,it01-029,29/11/2016 15:13:54,ipu_29,Dico boco lentamente,boco,76.730023,0.615011662131522,2.2349206621315147,0.9450116621315204,1.345011662131526,1.0450116621315146,1.1666579901938403,1.2650116621315135,NA,1.2327226887748992,0.8968873656400597,1.1834665726982496,286.57920705819,1,NA,NA,NA,NA,NA,NA,99.99999999999432,NA,NA,NA,121.64632806232588,98.35367193767296,66.06469858105868,80.0000000000125,219.9999999999989,400.0000000000057,1.6199089999999927,Italian,m,ital1282,15,boko,b,voiced,o,back,mid,k,voiceless,velar,4.938549017259634,-0.514032079546908,549.7907945736307,896.1450900827874,2265.6927048325497,111.55240720239246
30,it01,it01-030,29/11/2016 15:13:59,ipu_30,Dico podo lentamente,podo,79.244943,0.6105665827664524,2.190612582766448,0.9505665827664416,1.3305665827664512,1.0542079881440714,1.1854011954797414,1.250566582766453,1.031983119520703,1.2447541964996702,1.0507380460703493,1.5727394310318683,522.0013849615193,5,1.091,1.2205,1.224,1.21,1.1545,1.2535,103.64140537762978,81.41653675426141,18.75492654964628,153.41807595903845,131.19320733567008,65.1653872867115,59.3530010199288,79.9999999999983,196.3585946223816,380.00000000000966,1.5800459999999958,Italian,m,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal,5.06314373125847,-0.38943736554807185,548.5816801114574,866.5811488897391,2336.3427710848027,111.63721760555067
31,it01,it01-031,29/11/2016 15:14:05,ipu_31,Dico boto lentamente,boto,82.119955,0.8501137301587391,2.4501137301587335,1.1801137301587374,1.560113730158733,1.2801137301587318,1.4060520984324398,1.5101137301587355,NA,1.482692480794853,1.130124638618072,1.4197817485574986,289.65710993942673,1,NA,NA,NA,NA,NA,NA,99.99999999999432,NA,NA,NA,125.93836827370808,104.0616317262959,76.6403823624131,49.99999999999716,230.000000000004,379.99999999999545,1.5999999999999943,Italian,m,ital1282,13,boto,b,voiced,o,back,mid,t,voiceless,coronal,5.000000000000018,-0.452581096806524,559.8173562173989,871.082530319714,2393.830549521877,113.48471004975056
32,it01,it01-032,29/11/2016 15:14:11,ipu_32,Dico paca lentamente,paca,84.82,0.7173242630385488,2.3022672630385586,1.0173242630385602,1.3873242630385505,1.1147544905587663,1.2362296825362336,1.3273242630385624,1.1015920421584156,1.2824623185371422,1.1155142109660234,1.2386761009038747,123.16188993785129,0,1.139,1.2835,1.291,1.271,1.2135,1.3565,97.43022752020636,84.26777911985539,13.922168807607882,134.637640377818,121.47519197746703,91.09458050232888,46.232636000908656,59.99999999998806,212.56977247979592,369.99999999999034,1.5849430000000098,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar,5.047500130919504,-0.4050809658870378,772.7482981958996,1198.1265149217345,2112.3123253621325,113.9950731868454
33,it01,it01-033,29/11/2016 15:14:17,ipu_33,Dico bodo lentamente,bodo,87.579955,0.6792747278911548,2.2542857278911583,0.9992747278911622,1.3592747278911617,1.0892747278911514,1.2299735241328733,1.29284972594958,NA,1.2806325296608776,0.9503900867823184,1.611412570318976,661.0224835366575,5,NA,NA,NA,NA,NA,NA,89.9999999999892,NA,NA,NA,140.69879624172188,62.87620181670661,50.659005528004286,66.42500194158174,203.5749980584285,359.99999999999943,1.5750110000000035,Italian,m,ital1282,14,bodo,b,voiced,o,back,mid,d,voiced,coronal,5.079329604682115,-0.3732514921244272,566.0119260099281,876.8146467036701,2349.5488096053973,115.01861471606792
34,it01,it01-034,29/11/2016 15:14:22,ipu_34,Dico pucu lentamente,pucu,90.309977,0.5300223514739315,2.1299773514739258,0.8700223514739349,1.2600223514739213,0.9796989678985142,1.0827099306954011,1.170022351473932,0.9493196943791702,1.118978811302128,0.9796279895952528,1.1117319004074853,132.1039108122325,3,NA,1.1045,1.111,1.097,1.0525,1.1585,109.67661642457928,79.29734290523527,30.30829521608258,133.39023631623093,103.01096279688691,87.31242077853096,36.26888060672684,89.9999999999892,190.3233835754179,389.9999999999864,1.5999549999999942,Italian,m,ital1282,19,puku,p,voiceless,u,back,high,k,voiceless,velar,5.000140628955207,-0.45244046785133474,317.72232435338674,641.6396642926502,2377.862363475551,125.44370477381528
35,it01,it01-035,29/11/2016 15:14:28,ipu_35,Dico paga lentamente,paga,93.18,0.6136507936508053,2.1336057936508013,0.9236507936507934,1.273650793650802,1.0036507936507917,1.1536507936507974,1.2136507936507996,NA,1.1920627886447477,1.009511524233196,1.518219771982003,508.70824774880697,5,1.056,1.1895,NA,1.18,1.1275,1.1275,79.9999999999983,NA,NA,NA,150.00000000000568,60.000000000002274,38.41199499395032,60.000000000002274,210.00000000000796,350.0000000000085,1.519954999999996,Italian,m,ital1282,4,paga,p,voiceless,a,central,low,g,voiced,velar,5.263313716524516,-0.1892673802820255,778.0621307241046,1189.8260513582827,2237.691867866323,113.51367460986825
36,it01,it01-036,29/11/2016 15:14:34,ipu_36,Dico bada lentamente,bada,95.755011,0.6460767596371824,2.241042759637182,0.9760767596371808,1.3460767596371852,1.08607675963718,1.2160767596371898,1.286076759637183,NA,NA,0.931321227519468,1.6050606380415986,673.7394105221306,5,NA,NA,NA,NA,NA,NA,109.99999999999945,NA,NA,NA,130.00000000000966,69.99999999999318,NA,60.000000000002274,200.00000000000284,370.00000000000455,1.5949659999999994,Italian,m,ital1282,6,bada,b,voiced,a,central,low,d,voiced,coronal,5.015780900658699,-0.4368001961478427,751.1876087238289,1200.505628608566,2228.5661802007035,111.42878119910594
37,it01,it01-037,29/11/2016 15:14:39,ipu_37,Dico bogo lentamente,bogo,98.430023,0.7668937482993243,2.376825748299325,1.0968937482993226,1.4868937482993232,1.196893748299317,1.3399464339282616,1.406893748299325,NA,1.3922241897537333,1.045099072869479,1.3821952934777868,337.0962206083081,5,NA,NA,NA,NA,NA,NA,99.99999999999432,NA,NA,NA,143.0526856289447,66.94731437106327,52.27775582547167,79.9999999999983,210.00000000000796,390.00000000000057,1.6099320000000006,Italian,m,ital1282,16,bogo,b,voiced,o,back,mid,g,voiced,velar,4.969153976689697,-0.4834271201168452,580.2515620508749,919.306898703428,2202.579152611592,114.8178471001803
38,it01,it01-038,29/11/2016 15:14:44,ipu_38,Dico putu lentamente,putu,100.984989,0.7328348049886557,2.282766804988654,1.0328348049886529,1.4328348049886586,1.1406288328239782,1.2528348049886515,1.33283480498865,1.1054920677573392,1.328929902310577,1.1394823005932098,1.2780137265179314,138.53142592472167,3,1.172,1.2985,1.305,1.292,1.2535,1.3415,107.79402783532532,72.65726276868634,33.99023283587055,147.34273723131253,112.20597216467354,79.9999999999983,76.09509732192521,100.00000000000853,192.20597216467183,400.0000000000057,1.5499319999999983,Italian,m,ital1282,17,putu,p,voiceless,u,back,high,t,voiceless,coronal,5.161516763316074,-0.2910643334904677,284.8275096786701,683.6406550535271,2415.2985000449935,124.52245812192744
39,it01,it01-039,29/11/2016 15:14:49,ipu_39,Dico bata lentamente,bata,103.584989,0.6857599750566834,2.265713975056684,1.0257599750566868,1.3957599750566914,1.1118025748738063,1.2348818751153203,1.325759975056684,NA,1.31705872656984,0.966042275197694,1.2404873287062683,274.4450535085744,0,NA,NA,NA,NA,NA,NA,86.04259981711948,NA,NA,NA,123.07930024151403,90.87809994136364,82.1768514545198,70.00000000000739,213.95740018287768,370.00000000000455,1.5799540000000007,Italian,m,ital1282,5,bata,b,voiced,a,central,low,t,voiceless,coronal,5.063438555806052,-0.3891425410004894,748.5357648340553,1158.9052827164016,2243.2113503065766,116.89383883168072
40,it01,it01-040,29/11/2016 15:14:54,ipu_40,Dico bucu lentamente,bucu,106.094966,0.606712031746028,2.1766890317460224,0.9067120317460252,1.3067120317460308,1.018129256749802,1.1230838226183408,1.2267120317460325,NA,1.1903514832272606,0.8729755314092765,1.1345279972651614,261.55246585588486,1,NA,NA,NA,NA,NA,NA,111.41722500377682,NA,NA,NA,104.95456586853892,103.62820912769166,67.26766060891975,79.9999999999983,208.58277499623057,400.0000000000057,1.5699769999999944,Italian,m,ital1282,23,buku,b,voiced,u,back,high,k,voiceless,velar,5.0956160504262344,-0.35696504638030735,317.1392980014267,681.8744300414081,2335.7173757954474,124.1007077089544
41,it01,it01-041,29/11/2016 15:14:59,ipu_41,Dico baca lentamente,baca,108.679955,0.5214062471655296,2.1063942471655253,0.8314062471655177,1.2114062471655274,0.9314062471655262,1.0600084070739086,1.151406247165525,NA,1.104742958500708,0.781435487533183,1.062927411913133,281.49192437994986,0,NA,NA,NA,NA,NA,NA,100.00000000000853,NA,NA,NA,128.60215990838242,91.39784009161644,44.734551426799385,60.000000000002274,219.9999999999989,380.00000000000966,1.5849879999999956,Italian,m,ital1282,7,baka,b,voiced,a,central,low,k,voiceless,velar,5.047356825414465,-0.4052242713920764,770.1816184403381,1234.953929889234,2232.7106893537966,113.58317748937326
42,it01,it01-042,29/11/2016 15:15:04,ipu_42,Dico butu lentamente,butu,111.244989,0.6599549863945526,2.189886986394555,0.9399549863945538,1.3799549863945515,1.0417529820040985,1.176833395483044,1.2499549863945418,1.013764510204069,1.2412514701433537,0.8978549049612393,1.1931245060300513,295.26960106881194,2,NA,NA,NA,NA,NA,NA,101.7979956095445,73.80952380951555,-115.90960524283,163.06888527897456,135.08041347894562,73.12159091149795,64.4180746603098,130.00000000000966,208.20200439044356,439.9999999999977,1.5299320000000023,Italian,m,ital1282,21,butu,b,voiced,u,back,high,t,voiceless,coronal,5.2289905695155,-0.22359052729104167,286.4556382004697,719.1715725287752,2377.9681486916247,119.36976250608149
43,it01,it01-043,29/11/2016 15:15:10,ipu_43,Dico bugu lentamente,bugu,113.784989,0.6805899070294714,2.260543907029472,0.9705899070294776,1.3805899070294745,1.0888507717352809,1.2083823606411244,1.2905899070294709,NA,1.2664199205996596,0.9334551176779756,1.6097914282758692,676.3363105978935,5,NA,NA,NA,NA,NA,NA,118.2608647058032,NA,NA,NA,119.53158890584348,82.20754638834649,58.03755995853521,90.00000000000341,201.73913529418996,409.9999999999966,1.5799540000000007,Italian,m,ital1282,24,bugu,b,voiced,u,back,high,g,voiced,velar,5.063438555806052,-0.3891425410004894,294.7976065627631,623.4729561202108,2381.989276592916,126.27819466645931
44,it01,it01-044,29/11/2016 15:15:15,ipu_44,Dico pudu lentamente,pudu,116.589977,0.8501130544217688,2.445034054421768,1.150113054421766,1.5601130544217623,1.2874931962141147,1.4089683881915818,1.470113054421759,1.2540376445820982,1.4617086648484872,1.2900443627113722,1.7915687074135092,501.5243447021369,5,1.36,1.4345,1.44,1.428,1.3965,1.4745,137.3801417923488,103.92459016033229,36.00671812927403,154.93074360948356,121.47519197746703,61.144666230177336,52.740276656905394,90.00000000000341,182.61985820764437,409.9999999999966,1.5949209999999994,Italian,m,ital1282,18,pudu,p,voiceless,u,back,high,d,voiced,coronal,5.015922418727952,-0.43665867807859016,277.6492859417757,736.263969245712,2343.104692256873,122.79245573584822
45,it01,it01-045,29/11/2016 15:15:21,ipu_45,Dico baga lentamente,baga,119.144989,0.7812701791383176,2.3612241791383184,1.101270179138325,1.4612701791383245,1.1912701791383284,1.3324825629632358,1.4112701791383273,NA,1.3839948742323855,1.0495511265087516,1.7064570437495028,656.9059172407513,5,NA,NA,NA,NA,NA,NA,90.00000000000341,NA,NA,NA,141.2123838249073,78.78761617509156,51.51231126914979,49.99999999999716,219.9999999999989,359.99999999999943,1.5799540000000007,Italian,m,ital1282,8,baga,b,voiced,a,central,low,g,voiced,velar,5.063438555806052,-0.3891425410004894,771.2425101885358,1218.3630569328764,2224.075243215323,113.79781916104248
46,it01,it01-046,29/11/2016 15:15:26,ipu_46,Dico pogo lentamente,pogo,121.989977,0.6889339160997707,2.268888916099769,1.008933916099778,1.3789339160997685,1.1105904875308852,1.2321246889973594,1.2989339160997702,1.0979152342443967,1.2906152003267266,1.11152781398681,1.627470510005413,515.9426960186031,5,1.133,1.2705,1.276,1.26,1.2065,1.3195,101.65657143110708,88.98131814461863,13.612579742413145,134.20945475296264,121.5342014664742,66.80922710241077,58.49051132936722,79.9999999999983,188.34342856888497,369.99999999999034,1.5799549999999982,Italian,m,ital1282,12,pogo,p,voiceless,o,back,mid,g,voiced,velar,5.063435351006838,-0.38914574579970385,570.5730194980041,941.4357300289996,2201.6703081830096,118.35429169490467
47,it01,it01-047,29/11/2016 15:15:31,ipu_47,Dico budu lentamente,budu,124.749977,0.9179588594104332,2.447936859410433,1.2179588594104305,1.6279588594104268,1.332318552315627,1.4576809504363697,1.5179588594104274,NA,NA,1.1752139347436668,1.8344983105931985,659.2843758495317,5,NA,NA,NA,NA,NA,NA,114.35969290519664,NA,NA,NA,125.36239812074255,60.27790897405794,NA,109.99999999999945,185.6403070948005,409.9999999999966,1.5299779999999998,Italian,m,ital1282,22,budu,b,voiced,u,back,high,d,voiced,coronal,5.228833355773744,-0.22374774103279815,274.1224804616829,716.3580735502077,2460.8797203188465,122.73374126754833
48,it01,it01-048,29/11/2016 15:15:36,ipu_48,Dico poto lentamente,poto,127.089977,0.5992740521542004,2.1741950521541895,0.9292740521541988,1.289274052154198,1.0296160296485937,1.1549783134914122,1.2492740521541918,1.0175967537209374,1.213996527923328,1.0228161348676994,1.1553761222255867,132.5599873578873,0,1.087,1.2035,1.209,1.194,1.139,1.2455,100.341977494395,88.32270156673871,5.219381146762014,137.38155977047484,125.36228384281856,94.29573866277964,59.018214431915794,40.00000000000625,219.65802250559815,359.99999999999943,1.5749209999999891,Italian,m,ital1282,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal,5.079619866647315,-0.3729612301592269,561.5721031107989,857.7620529239698,2249.4771095888805,120.97049323963763
49,it01,it01-049,29/11/2016 15:16:00,ipu_49,Dico pugu lentamente,pugu,129.839955,0.8995468367346859,2.4244898367346934,1.1995468367346689,1.5895468367346837,1.3215780017357872,1.415842600332951,1.5095468367346712,1.2971639906500627,NA,1.3232286565092035,1.7990032510302083,475.774594521005,5,1.295,1.4565,NA,1.448,1.3985,1.3985,122.03116500111832,97.61715391539384,26.064665859140803,118.67860968288824,94.26459859716374,93.7042364017202,NA,80.0000000000125,187.96883499888395,390.0000000000148,1.5249430000000077,Italian,m,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar,5.246097722996834,-0.20648337380970805,322.6243075889353,679.1145693267533,2368.5907148477277,129.18910900015388
50,it01,it01-050,29/11/2016 15:16:05,ipu_50,Dico pada lentamente,pada,132.164989,0.4265763015872892,1.9565083015872915,0.7365763015872915,1.0965763015873051,0.831076197529768,0.9710153954472104,1.0365763015873029,0.8190021141075761,1.03033601796281,0.83174392881095,1.342485533140302,510.741604329352,5,0.905,1.0035,1.008,0.996,0.9475,1.0405,94.49989594247654,82.42581252028458,12.741814703373988,152.01328133963443,139.93919791744247,65.56090614009236,59.32062251559955,60.000000000002274,205.50010405753483,360.00000000001364,1.5299320000000023,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,5.2289905695155,-0.22359052729104167,783.7439853491525,1222.066626393259,2166.524106228175,117.26985934723784
51,it01,it01-051,29/11/2016 15:16:10,ipu_51,Dico poco lentamente,poco,134.510023,0.6353744739228944,2.2252604739229014,0.9653744739229068,1.3653744739229126,1.0716273399972636,1.1950459381605754,1.295374473922891,1.0458318267332911,1.2644715433657154,1.070201777873177,1.196750058188492,126.54828031531508,0,1.091,1.2425,1.25,1.23,1.1705,1.3065,106.25286607435667,80.45735281038446,24.369951139885604,149.21411142728402,123.4185981633118,100.3285357623156,69.42560520514007,70.0000000000216,223.7471339256274,400.0000000000057,1.589886000000007,Italian,m,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar,5.031807311970773,-0.4207737848357685,548.7116788867916,901.4399204674016,2201.9552292893277,119.8255200581288
52,it01,it01-052,29/11/2016 15:16:15,ipu_52,Dico pata lentamente,pata,136.969977,0.7036731451247249,2.303628145124719,1.0436731451247283,1.4136731451247329,1.1336731451247315,1.243673145124717,1.3436731451247113,1.1038470268302376,1.3341568994265458,1.1384360417739108,1.2642285214071485,125.79247963323748,2,NA,1.2945,1.3,1.284,1.2195,1.3395,90.00000000000341,60.1738817055093,34.58901494367317,139.82611829447933,109.99999999998522,99.99999999999432,90.48375430182888,70.0000000000216,209.9999999999795,370.00000000000455,1.5999549999999942,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal,5.000140628955207,-0.45244046785133474,728.077511589335,1185.3538997636892,2176.0061236081983,110.04962816704268
53,it01,it01-053,29/11/2016 15:16:20,ipu_53,Dico boco lentamente,boco,139.415011,0.571292179138311,2.1412241791383053,0.8912921791383042,1.281292179138319,0.9871468607794612,1.1175431272234846,1.2112921791383258,NA,1.182131781732636,0.8473070877026514,1.1197850944683954,272.47800676574394,0,NA,NA,NA,NA,NA,NA,95.85468164115696,NA,NA,NA,130.39626644402347,93.74905191484116,64.58865450915141,69.99999999999318,224.14531835886464,390.0000000000148,1.5699319999999943,Italian,m,ital1282,15,boko,b,voiced,o,back,mid,k,voiceless,velar,5.095762109441702,-0.3568189873648402,569.5535723653526,915.1059641672686,2359.8141993348418,114.19631542741968
